#PTM ID	Entrez Gene ID	BioGRID ID	Systematic Name	Official Symbol	Synonymns	Relationship	Identity	Author	Pubmed ID	Organism ID	Organism Name	Source Database
686496	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686497	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686498	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686499	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686500	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686501	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686502	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686503	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686504	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686505	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686506	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686507	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686508	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686509	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686510	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686511	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686512	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686513	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686514	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686515	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686516	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686517	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686518	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686519	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686520	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686521	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686522	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686523	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686524	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686525	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686526	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686527	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686528	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686529	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686530	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686531	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686532	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686533	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686534	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686535	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686536	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686537	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686538	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686539	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686540	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686541	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686542	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686543	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686544	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686545	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686546	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686547	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686548	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686549	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686550	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686551	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686552	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686553	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686554	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686555	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686556	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686557	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686558	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686559	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686560	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686561	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686562	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686563	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686564	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686565	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686566	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686567	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686568	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686569	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686570	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686571	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686572	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686573	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686574	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686575	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686576	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686577	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686578	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686579	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686580	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686581	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686582	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686583	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686584	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686585	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686586	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686587	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686588	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686589	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686590	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686591	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686592	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686593	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686594	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686595	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686596	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686597	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686598	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686599	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686600	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686601	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686602	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686603	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686604	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686605	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686606	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686607	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686608	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686609	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686610	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686611	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686612	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686613	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686614	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686615	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686616	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686617	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686618	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686619	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686620	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686621	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686622	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686623	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686624	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686625	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686626	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686627	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686628	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686629	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686630	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686631	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686632	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686633	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686634	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686635	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686636	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686637	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686638	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686639	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686640	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686641	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686642	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686643	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686644	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686645	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686646	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686647	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686648	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686649	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686650	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686651	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686652	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686653	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686654	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686655	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686656	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686657	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686658	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686659	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686660	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686661	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686662	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686663	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686664	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686665	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686666	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686667	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686668	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686669	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686670	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686671	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686672	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686673	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686674	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686675	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686676	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686677	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686678	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686679	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686680	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686681	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686682	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686683	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686684	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686685	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686686	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686687	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686688	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686689	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686690	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686691	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686692	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686693	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686694	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686695	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686696	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686697	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686698	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686699	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686700	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686701	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686702	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686703	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686704	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686705	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686706	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686707	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686708	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686709	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686710	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686711	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686712	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686713	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686714	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686715	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686716	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686717	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686718	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686719	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686720	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686721	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686722	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686723	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686724	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686725	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
686726	7316	113164	-	UBC	HMG20	-	PTM	Danielsen JM (2011)	21139048	9606	Homo sapiens	BIOGRID
